gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier/0,subType,scoring,shirtNumber,qualifier/1,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,qualifier/2
00:00,00:00:00,73,76,-3,0,4,REGULAR,0,,1,game,776,,confirmed,end,0,,,,,,,,,,,,
00:00,00:00:00,73,76,-3,0,4,REGULAR,0,,1,period,775,,confirmed,end,0,,,,,,,,,,,,
00:05,00:05:10,73,76,-3,1,4,REGULAR,10,J. Lual-Acuil Jr,1,2pt,773,,fromturnover,dunk,1,0,pointsinthepaint,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
00:06,00:06:80,71,76,-5,2,4,REGULAR,11,J. Adams,1,turnover,771,,,badpass,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:11,00:11:60,71,76,-5,2,4,REGULAR,14,M. McIntosh,1,rebound,769,768,,defensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
00:14,00:14:10,71,76,-5,1,4,REGULAR,9,Y. Baba,0,3pt,768,,,jumpshot,1,18,,Yudai,Baba,Yudai,Baba,Y,B,Y,B,Y. Baba,
00:19,00:19:20,71,76,-5,2,4,REGULAR,11,J. Adams,1,freethrow,766,,,2of2,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:19,00:19:20,71,75,-4,2,4,REGULAR,0,,1,rebound,765,764,,offensivedeadball,0,,,,,,,,,,,,
00:19,00:19:20,71,75,-4,2,4,REGULAR,11,J. Adams,0,freethrow,764,,,1of2,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:19,00:19:20,71,75,-4,2,4,REGULAR,2,C. Steindl,1,substitution,762,,,out,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
00:19,00:19:20,71,75,-4,2,4,REGULAR,8,S. McDaniel,1,substitution,763,,,in,0,30,,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
00:19,00:19:20,71,75,-4,2,4,REGULAR,11,J. Adams,1,foulon,761,760,,,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:19,00:19:20,71,75,-4,1,4,REGULAR,5,S. Ili,1,foul,760,,2freethrow,personal,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
00:26,00:26:10,71,75,-4,1,4,REGULAR,6,J. White,1,freethrow,755,,2ndchance,1of1,1,14,fastbreak,Jack,White,Jack,White,J,W,J,W,J. White,
00:26,00:26:10,70,75,-5,2,4,REGULAR,8,S. McDaniel,1,substitution,753,,,out,0,30,,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
00:26,00:26:10,70,75,-5,2,4,REGULAR,2,C. Steindl,1,substitution,754,,,in,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
00:26,00:26:10,70,75,-5,1,4,REGULAR,6,J. White,1,foulon,752,751,,,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
00:26,00:26:10,70,75,-5,2,4,REGULAR,6,J. McVeigh,1,foul,751,,shooting,personal,0,9,1freethrow,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
00:26,00:26:10,70,75,-5,1,4,REGULAR,6,J. White,1,2pt,750,,2ndchance,layup,1,14,pointsinthepaint,Jack,White,Jack,White,J,W,J,W,J. White,fastbreak
00:26,00:26:10,68,75,-7,1,4,REGULAR,6,J. White,1,rebound,749,748,,offensive,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
00:26,00:26:10,68,75,-7,1,4,REGULAR,10,J. Lual-Acuil Jr,0,2pt,748,,pointsinthepaint,drivinglayup,1,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
00:34,00:34:10,68,75,-7,2,4,REGULAR,11,J. Adams,1,freethrow,745,,2ndchance,2of2,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:34,00:34:10,68,74,-6,2,4,REGULAR,0,,1,rebound,744,743,,offensivedeadball,0,,,,,,,,,,,,
00:34,00:34:10,68,74,-6,2,4,REGULAR,11,J. Adams,0,freethrow,743,,2ndchance,1of2,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:34,00:34:10,68,74,-6,2,4,REGULAR,2,C. Steindl,1,substitution,741,,,out,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
00:34,00:34:10,68,74,-6,2,4,REGULAR,8,S. McDaniel,1,substitution,742,,,in,0,30,,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
00:34,00:34:10,68,74,-6,2,4,REGULAR,11,J. Adams,1,foulon,740,739,,,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:34,00:34:10,68,74,-6,1,4,REGULAR,5,S. Ili,1,foul,739,,2freethrow,personal,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
00:34,00:34:50,68,74,-6,2,4,REGULAR,11,J. Adams,1,rebound,737,736,,offensive,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
00:39,00:39:30,68,74,-6,2,4,REGULAR,12,J. Magette,0,3pt,736,,,pullupjumpshot,1,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
00:58,00:58:80,68,74,-6,2,4,REGULAR,12,J. Magette,1,rebound,731,730,,defensive,0,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
01:03,01:03:00,68,74,-6,1,4,REGULAR,13,M. Dellavedova,0,3pt,730,,,jumpshot,1,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
01:11,01:11:00,68,74,-6,2,4,REGULAR,11,J. Adams,1,3pt,727,,,jumpshot,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
01:20,01:20:00,68,71,-3,1,4,REGULAR,16,C. Agada,1,substitution,724,,,out,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
01:20,01:20:00,68,71,-3,1,4,REGULAR,9,Y. Baba,1,substitution,725,,,in,0,18,,Yudai,Baba,Yudai,Baba,Y,B,Y,B,Y. Baba,
01:20,01:20:00,68,71,-3,2,4,REGULAR,11,J. Adams,1,foulon,723,722,,,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
01:20,01:20:00,68,71,-3,1,4,REGULAR,16,C. Agada,1,foul,722,,,personal,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
01:25,01:25:00,68,71,-3,1,4,REGULAR,6,J. White,1,2pt,719,,2ndchance,layup,1,14,pointsinthepaint,Jack,White,Jack,White,J,W,J,W,J. White,
01:26,01:26:00,66,71,-5,1,4,REGULAR,6,J. White,1,rebound,717,716,,offensive,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
01:30,01:30:00,66,71,-5,1,4,REGULAR,16,C. Agada,0,3pt,716,,2ndchance,jumpshot,1,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
01:31,01:31:00,66,71,-5,1,4,REGULAR,16,C. Agada,1,rebound,715,713,,offensive,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
01:32,01:32:00,66,71,-5,1,4,REGULAR,6,J. White,0,freethrow,713,,,1of1,1,14,,Jack,White,Jack,White,J,W,J,W,J. White,
01:32,01:32:00,66,71,-5,1,4,REGULAR,6,J. White,1,foulon,712,711,,,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
01:32,01:32:00,66,71,-5,2,4,REGULAR,6,J. McVeigh,1,foul,711,,shooting,personal,0,9,1freethrow,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
01:33,01:33:00,66,71,-5,1,4,REGULAR,13,M. Dellavedova,1,assist,710,708,,,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
01:33,01:33:00,66,71,-5,1,4,REGULAR,6,J. White,1,2pt,708,,pointsinthepaint,dunk,1,14,,Jack,White,Jack,White,J,W,J,W,J. White,
01:35,01:35:00,64,71,-7,1,4,REGULAR,0,,1,timeout,704,,,full,0,,,,,,,,,,,,
01:43,01:43:00,64,71,-7,1,4,REGULAR,10,J. Lual-Acuil Jr,1,rebound,702,701,,defensive,0,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
01:49,01:49:00,64,71,-7,2,4,REGULAR,11,J. Adams,0,3pt,701,,2ndchance,jumpshot,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
02:01,02:01:00,64,71,-7,2,4,REGULAR,14,M. McIntosh,1,rebound,700,699,,offensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
02:04,02:04:00,64,71,-7,2,4,REGULAR,12,J. Magette,0,3pt,699,,,pullupjumpshot,1,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
02:17,02:17:00,64,71,-7,2,4,REGULAR,14,M. McIntosh,1,rebound,698,697,,defensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
02:21,02:21:00,64,71,-7,1,4,REGULAR,6,J. White,0,2pt,697,,2ndchance,layup,1,14,pointsinthepaint,Jack,White,Jack,White,J,W,J,W,J. White,
02:21,02:21:00,64,71,-7,1,4,REGULAR,6,J. White,1,rebound,696,695,,offensive,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
02:24,02:24:00,64,71,-7,1,4,REGULAR,13,M. Dellavedova,0,2pt,695,,pointsinthepaint,pullupjumpshot,1,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
02:42,02:42:00,64,71,-7,1,4,REGULAR,9,Y. Baba,1,substitution,690,,,out,0,18,,Yudai,Baba,Yudai,Baba,Y,B,Y,B,Y. Baba,
02:42,02:42:00,64,71,-7,1,4,REGULAR,13,M. Dellavedova,1,substitution,691,,,in,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
02:42,02:42:00,64,71,-7,2,4,REGULAR,11,J. Adams,1,freethrow,689,,fastbreak,2of2,1,14,fromturnover,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
02:42,02:42:00,64,70,-6,2,4,REGULAR,11,J. Adams,1,freethrow,688,,fastbreak,1of2,1,14,fromturnover,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
02:42,02:42:00,64,69,-5,2,4,REGULAR,11,J. Adams,1,foulon,687,686,,,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
02:42,02:42:00,64,69,-5,1,4,REGULAR,16,C. Agada,1,foul,686,,shooting,personal,0,7,2freethrow,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
02:46,02:46:00,64,69,-5,2,4,REGULAR,2,C. Steindl,1,steal,685,683,,,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
02:46,02:46:00,64,69,-5,1,4,REGULAR,5,S. Ili,1,turnover,683,,,ballhandling,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
03:06,03:06:00,64,69,-5,2,4,REGULAR,12,J. Magette,1,3pt,682,,,stepbackjumpshot,1,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
03:26,03:26:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,1,substitution,679,,,out,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
03:26,03:26:00,64,66,-2,1,4,REGULAR,16,C. Agada,1,substitution,680,,,in,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
03:26,03:26:00,64,66,-2,2,4,REGULAR,14,M. McIntosh,1,foulon,678,677,,,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
03:26,03:26:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,1,foul,677,,,personal,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
03:26,03:26:00,64,66,-2,2,4,REGULAR,14,M. McIntosh,1,rebound,675,674,,defensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
03:26,03:26:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,0,2pt,674,,2ndchance,layup,1,8,pointsinthepaint,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
03:26,03:26:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,1,rebound,673,671,,offensive,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
03:30,03:30:00,64,66,-2,1,4,REGULAR,6,J. White,0,3pt,671,,2ndchance,jumpshot,1,14,,Jack,White,Jack,White,J,W,J,W,J. White,
03:41,03:41:00,64,66,-2,1,4,REGULAR,6,J. White,1,rebound,670,669,,offensive,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
03:44,03:44:00,64,66,-2,1,4,REGULAR,5,S. Ili,0,2pt,669,,2ndchance,pullupjumpshot,1,51,pointsinthepaint,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
03:53,03:53:00,64,66,-2,1,4,REGULAR,5,S. Ili,1,rebound,662,661,,offensive,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
03:56,03:56:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,0,3pt,661,,,jumpshot,1,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
04:02,04:02:00,64,66,-2,1,4,REGULAR,0,,1,timeout,659,,,full,0,,,,,,,,,,,,
04:02,04:02:00,64,66,-2,1,4,REGULAR,5,S. Ili,1,foulon,658,657,,,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
04:02,04:02:00,64,66,-2,2,4,REGULAR,12,J. Magette,1,foul,657,,,personal,0,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
04:05,04:05:00,64,66,-2,1,4,REGULAR,5,S. Ili,1,rebound,655,654,,defensive,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
04:09,04:09:00,64,66,-2,2,4,REGULAR,12,J. Magette,0,3pt,654,,2ndchance,jumpshot,1,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
04:11,04:11:00,64,66,-2,2,4,REGULAR,14,M. McIntosh,1,rebound,653,652,,offensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
04:15,04:15:00,64,66,-2,2,4,REGULAR,6,J. McVeigh,0,3pt,652,,2ndchance,jumpshot,1,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
04:22,04:22:00,64,66,-2,2,4,REGULAR,14,M. McIntosh,1,rebound,651,650,,offensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
04:26,04:26:00,64,66,-2,2,4,REGULAR,11,J. Adams,0,3pt,650,,,jumpshot,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
04:43,04:43:00,64,66,-2,2,4,REGULAR,14,M. McIntosh,1,rebound,649,647,,defensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
04:44,04:44:00,64,66,-2,1,4,REGULAR,6,J. White,0,freethrow,647,,,2of2,1,14,,Jack,White,Jack,White,J,W,J,W,J. White,
04:44,04:44:00,64,66,-2,1,4,REGULAR,13,M. Dellavedova,1,assist,646,645,,,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
04:44,04:44:00,64,66,-2,1,4,REGULAR,6,J. White,1,freethrow,645,,,1of2,1,14,,Jack,White,Jack,White,J,W,J,W,J. White,
04:44,04:44:00,63,66,-3,1,4,REGULAR,6,J. White,1,foulon,644,643,,,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
04:44,04:44:00,63,66,-3,2,4,REGULAR,2,C. Steindl,1,foul,643,,shooting,personal,0,35,2freethrow,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
04:55,04:55:00,63,66,-3,1,4,REGULAR,0,,1,rebound,640,638,team,defensive,0,,,,,,,,,,,,
04:57,04:57:00,63,66,-3,2,4,REGULAR,14,M. McIntosh,0,3pt,638,,2ndchance,jumpshot,1,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
05:02,05:02:00,63,66,-3,2,4,REGULAR,14,M. McIntosh,1,rebound,637,635,,offensive,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
05:06,05:06:00,63,66,-3,1,4,REGULAR,10,J. Lual-Acuil Jr,1,block,636,635,,,0,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
05:06,05:06:00,63,66,-3,2,4,REGULAR,14,M. McIntosh,0,2pt,635,,pointsinthepaint,layup,1,0,blocked,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
05:16,05:16:00,63,66,-3,2,4,REGULAR,6,J. McVeigh,1,rebound,634,632,,defensive,0,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
05:20,05:20:00,63,66,-3,2,4,REGULAR,6,J. McVeigh,1,block,633,632,,,0,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
05:20,05:20:00,63,66,-3,1,4,REGULAR,6,J. White,0,2pt,632,,2ndchance,layup,1,14,pointsinthepaint,Jack,White,Jack,White,J,W,J,W,J. White,blocked
05:20,05:20:00,63,66,-3,1,4,REGULAR,6,J. White,1,rebound,631,630,,offensive,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
05:23,05:23:00,63,66,-3,1,4,REGULAR,10,J. Lual-Acuil Jr,0,2pt,630,,pointsinthepaint,turnaroundjumpshot,1,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
05:36,05:36:00,63,66,-3,1,4,REGULAR,16,C. Agada,1,substitution,627,,,out,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
05:36,05:36:00,63,66,-3,1,4,REGULAR,5,S. Ili,1,substitution,628,,,in,0,51,,Shea,Ili,Shea,Ili,S,I,S,I,Shili_,
05:40,05:40:00,63,66,-3,2,4,REGULAR,6,J. McVeigh,1,2pt,623,,pointsinthepaint,jumpshot,1,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
06:01,06:01:00,63,64,-1,2,4,REGULAR,6,J. McVeigh,1,rebound,622,621,,defensive,0,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
06:03,06:03:00,63,64,-1,1,4,REGULAR,16,C. Agada,0,3pt,621,,2ndchance,jumpshot,1,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
06:06,06:06:00,63,64,-1,1,4,REGULAR,13,M. Dellavedova,1,rebound,620,619,,offensive,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
06:10,06:10:00,63,64,-1,1,4,REGULAR,16,C. Agada,0,3pt,619,,,jumpshot,1,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
06:26,06:26:00,63,64,-1,2,4,REGULAR,2,C. Steindl,1,substitution,618,,,in,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
06:26,06:26:00,63,64,-1,2,4,REGULAR,14,M. McIntosh,1,substitution,617,,,in,0,0,,Mikyle,Mcintosh,MiKyle,McIntosh,M,M,M,M,M. Mcintosh,
06:26,06:26:00,63,64,-1,2,4,REGULAR,9,F. Krslovic,1,substitution,615,,,out,0,20,,Fabijan,Krslovic,Fabijan,Krslovic,F,K,F,K,F. Krslovic,
06:26,06:26:00,63,64,-1,2,4,REGULAR,8,S. McDaniel,1,substitution,616,,,out,0,30,,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
06:26,06:26:00,63,64,-1,2,4,REGULAR,11,J. Adams,1,2pt,613,,pointsinthepaint,drivinglayup,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
06:46,06:46:00,63,62,1,1,4,REGULAR,10,J. Lual-Acuil Jr,1,2pt,609,,pointsinthepaint,layup,1,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
06:55,06:55:00,61,62,-1,1,4,REGULAR,10,J. Lual-Acuil Jr,1,rebound,608,607,,defensive,0,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
06:57,06:57:00,61,62,-1,2,4,REGULAR,9,F. Krslovic,0,2pt,607,,2ndchance,layup,1,20,pointsinthepaint,Fabijan,Krslovic,Fabijan,Krslovic,F,K,F,K,F. Krslovic,
07:08,07:08:00,61,62,-1,2,4,REGULAR,8,S. McDaniel,1,rebound,606,605,,offensive,0,30,,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
07:11,07:11:00,61,62,-1,2,4,REGULAR,11,J. Adams,0,3pt,605,,,pullupjumpshot,1,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
07:28,07:28:00,61,62,-1,1,4,REGULAR,13,M. Dellavedova,1,freethrow,603,,,2of2,1,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
07:28,07:28:00,60,62,-2,1,4,REGULAR,13,M. Dellavedova,1,freethrow,602,,,1of2,1,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
07:28,07:28:00,59,62,-3,1,4,REGULAR,11,M. Peatling,1,substitution,600,,,out,0,22,,Mason,Peatling,Mason,Peatling,M,P,M,P,M. Peatling,
07:28,07:28:00,59,62,-3,1,4,REGULAR,6,J. White,1,substitution,601,,,in,0,14,,Jack,White,Jack,White,J,W,J,W,J. White,
07:28,07:28:00,59,62,-3,1,4,REGULAR,13,M. Dellavedova,1,foulon,599,598,,,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
07:28,07:28:00,59,62,-3,2,4,REGULAR,8,S. McDaniel,1,foul,598,,shooting,personal,0,30,2freethrow,Sam,Mcdaniel,Sam,McDaniel,S,M,S,M,S. Mcdaniel,
07:32,07:32:00,59,62,-3,1,4,REGULAR,11,M. Peatling,1,rebound,596,594,,defensive,0,22,,Mason,Peatling,Mason,Peatling,M,P,M,P,M. Peatling,
07:36,07:36:00,59,62,-3,1,4,REGULAR,16,C. Agada,1,block,595,594,,,0,7,,Caleb,Agada,Caleb,Agada,C,A,C,A,C. Agada,
07:36,07:36:00,59,62,-3,2,4,REGULAR,12,J. Magette,0,2pt,594,,pointsinthepaint,pullupjumpshot,1,2,blocked,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
08:00,08:00:00,59,62,-3,1,4,REGULAR,11,M. Peatling,1,assist,593,592,,,0,22,,Mason,Peatling,Mason,Peatling,M,P,M,P,M. Peatling,
08:00,08:00:00,59,62,-3,1,4,REGULAR,10,J. Lual-Acuil Jr,1,2pt,592,,pointsinthepaint,layup,1,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
08:15,08:15:00,57,62,-5,2,4,REGULAR,6,J. McVeigh,1,2pt,591,,pointsinthepaint,pullupjumpshot,1,9,,Jack,Mcveigh,Jack,McVeigh,J,M,J,M,Jackmctrey1,
08:29,08:29:00,57,60,-3,1,4,REGULAR,13,M. Dellavedova,1,assist,590,589,,,0,8,,Matthew,Dellavedova,Matthew,Dellavedova,M,D,M,D,M. Dellavedova,
08:29,08:29:00,57,60,-3,1,4,REGULAR,10,J. Lual-Acuil Jr,1,3pt,589,,,jumpshot,1,0,,Jo,Lual-Acuil Jr,Jo,Lual-Acuil Jr,J,L,J,L,J. Lual-Acuil Jr,
08:39,08:39:00,54,60,-6,2,4,REGULAR,11,J. Adams,1,substitution,587,,,in,0,14,,Josh,Adams,Josh,Adams,J,A,J,A,J. Adams,
08:39,08:39:00,54,60,-6,2,4,REGULAR,12,J. Magette,1,substitution,586,,,in,0,2,,Josh,Magette,Josh,Magette,J,M,J,M,J. Magette,
08:39,08:39:00,54,60,-6,2,4,REGULAR,2,C. Steindl,1,substitution,584,,,out,0,35,,Clint,Steindl,Clint,Steindl,C,S,C,S,C. Steindl,
08:39,08:39:00,54,60,-6,2,4,REGULAR,1,J. Weeks,1,substitution,585,,,out,0,97,,Jarrad,Weeks,Jarrad,Weeks,J,W,J,W,Weeksy_11,
